id,name,description,media_url,image_name,longitude,latitude,category
6673,Mt Johnston Tower,landmark,,,148.0884323,-37.478163,VIC
6674,Mt Lady Franklin Barnawatha,landmark,,,146.7302541,-36.1075077,VIC
6675,Mt Macedon,landmark,,,144.5775451,-37.3742975,VIC
6676,Mt Macedon (Radar Head),landmark,,,144.5758406,-37.383323,VIC
6677,Mt Macedon Uniting Church,place of worship,,,144.5875719,-37.402154,VIC
6678,Mt Mccleod Tower,landmark,,,148.2494333,-37.4555127,VIC
6679,Mt Mercer Wind Farm,power facility,,,143.8556287,-37.8153453,VIC
6680,Mt Michaels Catholic Church,place of worship,,,143.2207056,-36.0761836,VIC
6681,Mt Sugarloaf View Lookout,landmark,,,145.7642347,-37.456721,VIC
6682,Mt Tassie T2,landmark,,,146.5649171,-38.399583,VIC
6683,Mt Tassie Tv-Ch10,landmark,,,146.5596388,-38.393194,VIC
6684,Mt Tassie Tv-Ch4,landmark,,,146.5649171,-38.398194,VIC
6685,Mudadgadjiin Picnic Site,recreational resource,,,142.0958153,-37.0994294,VIC
6686,Mudadgadjin Shelter,recreational resource,,,142.093756,-37.0989454,VIC
6687,Mudgegonga Public Hall,community venue,,,146.8299527,-36.4929289,VIC
6688,Muellers Lookout,landmark,,,146.2757291,-37.8387621,VIC
6689,Mulgrave Primary School,education centre,,,145.1973681,-37.9329469,VIC
6690,Mullauna Hall,community venue,,,143.5224014,-37.6528434,VIC
6691,Mullauna Secondary College,education centre,,,145.190313,-37.8068529,VIC
6692,Mullengandra Public School,education centre,,,147.1644443,-35.9005049,NSW
6693,Mullengandra Rest Area,community space,,,147.1692219,-35.8929643,NSW
6694,Mullum Mullum Reserve Hockey Pavillion,recreational resource,,,145.183599,-37.7668536,VIC
6695,Mullum Primary School,education centre,,,145.2394423,-37.7977358,VIC
6696,Multi Arts Centre,cultural centre,,,144.9637344,-35.5302451,NSW
6697,Multi Purpose Centre,community venue,,,146.2239049,-36.4594412,VIC
6698,Mulwala Library,cultural centre,,,146.006026,-35.9881756,NSW
6699,Mulwala Public School,education centre,,,146.0067244,-35.9874474,NSW
6700,Mulwala Shoreline Caravan Park,landmark,,,146.0115645,-35.9836333,NSW
6701,Mulwala Water Ski Club,recreational resource,,,146.0019036,-35.9951191,NSW
6702,Mumbannar Public Hall,community venue,,,141.1986216,-37.9287069,VIC
6703,Mumbulla School For Rudolf Steiner Education,education centre,,,149.8464878,-36.6723596,NSW
6704,Munderoo Campsite,community space,,,147.8480394,-35.8186744,NSW
6705,Mundulla Primary School,education centre,,,140.6931597,-36.3578212,SA
6706,Munro Hall,community venue,,,147.186854,-37.9157622,VIC
6707,Muntham Public Hall,community venue,,,141.5454302,-37.6071236,VIC
6708,Murchison And District Historical Society,cultural centre,,,145.2166823,-36.615965,VIC
6709,Murchison Anglican Church,place of worship,,,145.215103,-36.6175683,VIC
6710,Murchison Community Centre And Kindergarten,community venue,,,145.2165021,-36.617902,VIC
6711,Murchison Golf Course,landmark,,,145.2670648,-36.6170595,VIC
6712,Murchison Primary School,education centre,,,145.2142869,-36.61718,VIC
6713,Murchison Swimming Pool,sport facility,,,145.219863,-36.6171963,VIC
6714,Murchison Uniting Church,place of worship,,,145.2154552,-36.6157687,VIC
6715,Murchison War Memorial,landmark,,,145.2173507,-36.6163068,VIC
6716,Murgheboluc Public Hall,community venue,,,144.141041,-38.1059859,VIC
6717,Murphys Hut,recreational resource,,,147.9533833,-37.1710508,VIC
6718,Murrabit Catholic Church,place of worship,,,143.9571819,-35.5301697,VIC
6719,Murrabit Group School,education centre,,,143.9507477,-35.5288379,VIC
6720,Murrabit Public Hall,community venue,,,143.955927,-35.5271369,VIC
6721,Murrabit Scout Hall,community venue,,,143.9521997,-35.5281867,VIC
6722,Murrabit Uniting Church,place of worship,,,143.9563135,-35.524987,VIC
6723,Murray 2 Viewing Point,landmark,,,148.1880075,-36.2465082,NSW
6724,Murray Downs Golf And Country Club,recreational resource,,,143.6089534,-35.3491436,NSW
6725,Murray Goulburn Dairy Factory,industrial facility,,,145.9552797,-38.4664326,VIC
6726,Murray Goulburn Factory,industrial facility,,,147.0263297,-36.249666,VIC
6727,Murray Grey Monument,landmark,,,147.3904697,-35.9797975,VIC
6728,Murray Haven,landmark,,,145.5678721,-35.8065591,NSW
6729,Murray High School,education centre,,,146.9457546,-36.0341522,NSW
6730,Murray River Baptist Church,place of worship,,,142.2006808,-34.1748534,NSW
6731,Murray River Holiday Park,landmark,,,144.7553273,-36.114616,NSW
6732,Murray Riverside Village,landmark,,,145.5949448,-35.8475559,NSW
6733,Murray Valley Hut,recreational resource,,,147.1224753,-36.9760858,VIC
6734,Murray Valley Hwy Tallangatta,landmark,,,147.1275781,-36.2071665,VIC
6735,Murray Valley Lodge,recreational resource,,,147.1224749,-36.9760857,VIC
6736,Murray-Goulburn Dairy Co-Op,industrial facility,,,145.9540602,-38.4654411,VIC
6737,Murraybank Caravan Park,landmark,,,144.9885295,-35.8572043,NSW
6738,Murrays Lookout,landmark,,,144.9487835,-38.351058,VIC
6739,Murrayville Catholic Church,place of worship,,,141.1837384,-35.2665246,VIC
6740,Murrayville Community College,education centre,,,141.1773352,-35.2655753,VIC
6741,Murrayville Hall,community venue,,,141.1838494,-35.2629151,VIC
6742,Murrayville Multipurpose Centre,community venue,,,141.1800878,-35.2621376,VIC
6743,Murrayville Neighbourhood House,community venue,,,141.1807712,-35.2623785,VIC
6744,Murrayville Scout Hall,community venue,,,141.188564,-35.263882,VIC
6745,Murrayville Senior Citizens Club,community venue,,,141.1800062,-35.2621188,VIC
6746,Murrayville Swimming Pool,sport facility,,,141.1816165,-35.2650708,VIC
6747,Murrayville Uniting Church,place of worship,,,141.1822117,-35.2653301,VIC
6748,Murrells Camp,community space,,,141.1247794,-38.0312423,VIC
6749,Murrindindi Anglican Church,place of worship,,,145.5019768,-37.3276652,VIC
6750,Murrindindi Public Hall,community venue,,,145.5019451,-37.3262228,VIC
6751,Murrumbeena Primary School,education centre,,,145.0704089,-37.88617,VIC
6752,Murrumbena Baptist Church,place of worship,,,145.0670085,-37.8883075,VIC
6753,Murtoa And District Neighbourhood House,community venue,,,142.4703282,-36.6178702,VIC
6754,Murtoa College,education centre,,,142.4757449,-36.623495,VIC
6755,Murtoa Mechanics Institute And Free Library,community venue,,,142.4683177,-36.6188991,VIC
6756,Murtoa Mechanics Institute And Free Library,cultural centre,,,142.46847,-36.6189023,VIC
6757,Murtoa Senior Citizens Club,community venue,,,142.4683847,-36.6189503,VIC
6758,Murtoa Stick Shed,landmark,,,142.4778821,-36.6234742,VIC
6759,Murtoa Swimming Pool,sport facility,,,142.4648063,-36.6186833,VIC
6760,Murtoa Uniting Church,place of worship,,,142.4697081,-36.6210042,VIC
6761,Museo Italiano,cultural centre,,,144.9679784,-37.7989644,VIC
6762,Museum Of Australian Chinese History,cultural centre,,,144.9691673,-37.8107438,VIC
6763,Museum Of The Riverina,cultural centre,,,147.3707935,-35.1096881,NSW
6764,Museum Of The Riverina,cultural centre,,,147.3682406,-35.1280391,NSW
6765,Museum Of Truth And Lies,cultural centre,,,143.7424381,-37.0510902,VIC
6766,Muskerry Catholic Church,place of worship,,,144.5500201,-36.6535969,VIC
6767,Muttonwood Camping Ground,community space,,,146.614802,-37.530582,VIC
6768,Mutual Club,community venue,,,144.5355178,-36.8867007,VIC
6769,Myall Baptist Church,place of worship,,,144.000697,-35.5797342,VIC
6770,Myamym Anglican Church,place of worship,,,141.7815089,-37.997121,VIC
6771,Myamyn Public Hall,community venue,,,141.7168098,-37.9980425,VIC
6772,Myanba Creek Lookout,landmark,,,149.4378288,-36.9732895,NSW
6773,Myanba Creek Picnic Area,recreational resource,,,149.4367848,-36.9732197,NSW
6774,Myanba Gorge Lookout,landmark,,,149.4434227,-36.9712544,NSW
6775,Myora Fire Lookout Tower,landmark,,,140.9562037,-37.8262496,SA
6776,Myrniong Hall,community venue,,,144.3444918,-37.617992,VIC
6777,Myrniong Primary School,education centre,,,144.34632,-37.6197169,VIC
6778,Myrrhee Hall,community venue,,,146.3199514,-36.7340664,VIC
6779,Myrrhee Primary School,education centre,,,146.3182489,-36.7381904,VIC
6780,Myrtle Mountain Lookout,landmark,,,149.6902338,-36.8579372,NSW
6781,Myrtleford,landmark,,,146.7343143,-36.5583895,VIC
6782,Myrtleford Friendship House,recreational resource,,,146.7261449,-36.5638632,VIC
6783,Myrtleford Library,cultural centre,,,146.727851,-36.5566842,VIC
6784,Myrtleford Memorial Clock,landmark,,,146.7264681,-36.5622079,VIC
6785,Myrtleford Memorial Hall,community venue,,,146.7236771,-36.5603053,VIC
6786,Myrtleford P-12 College,education centre,,,146.7261437,-36.5488875,VIC
6787,Myrtleford Presbyterian Church,place of worship,,,146.7253348,-36.5598212,VIC
6788,Myrtleford Senior Citizens Club,community venue,,,146.7220299,-36.5579429,VIC
6789,Myrtleford Swimming Pool,sport facility,,,146.7237106,-36.5623382,VIC
6790,Myrtleford Uniting Church,place of worship,,,146.7272456,-36.5627015,VIC
6791,Myrtleford War Memorial,landmark,,,146.7263611,-36.5621366,VIC
6792,Mysia Public Hall,community venue,,,143.7575524,-36.2287224,VIC
6793,Mystic Park Hall,community venue,,,143.7242097,-35.5558727,VIC
6794,Nagambie Anglican Church,place of worship,,,145.15321,-36.788628,VIC
6795,Nagambie Gospel Mission Presbyterian Church,place of worship,,,145.1568962,-36.7853392,VIC
6796,Nagambie Library,cultural centre,,,145.1550659,-36.782064,VIC
6797,Nagambie Mechanics Hall,community venue,,,145.1535344,-36.7864588,VIC
6798,Nagambie Primary School,education centre,,,145.157226,-36.7875898,VIC
6799,Nagambie Swimming Pool,sport facility,,,145.1477049,-36.7921789,VIC
6800,Nagambie War Memorial,landmark,,,145.1536616,-36.7853564,VIC
6801,Nagambie Water Ski Club,recreational resource,,,145.083,-36.8180642,VIC
6802,Nagle College,education centre,,,147.5876546,-37.8370953,VIC
6803,Nalbaugh Falls Picnic Area,recreational resource,,,149.3518756,-37.0635472,NSW
6804,Nambrok Denison Primary School,education centre,,,146.8748126,-38.0539916,VIC
6805,Nambrok Football Club,recreational resource,,,146.8531351,-38.068832,VIC
6806,Nambrok Hall,community venue,,,146.8526949,-38.0702878,VIC
6807,Nambrok Uniting Church,place of worship,,,146.8558946,-38.0517852,VIC
6808,Naming Of Port Phillip Monument,landmark,,,144.7389417,-38.3247559,VIC
6809,Nanaksar Sikh Temple,place of worship,,,145.2613872,-38.0717139,VIC
6810,Nanaksar Taath,place of worship,,,145.2601823,-38.0715663,VIC
6811,Nandaly Public Hall,community venue,,,142.699596,-35.3082371,VIC
6812,Nangiloc Colignan And District Primary School,education centre,,,142.3577944,-34.4738488,VIC
6813,Nangiloc Public Hall,community venue,,,142.3623659,-34.4784411,VIC
6814,Nangus Public Hall War Memorial And Gates,landmark,,,147.9013506,-35.0525774,NSW
6815,Nangus Public School,education centre,,,147.9086575,-35.0534124,NSW
6816,Nankervis Huts,recreational resource,,,148.1308355,-36.5195509,VIC
6817,Nanneella Estate Primary School,education centre,,,144.7780369,-36.312971,VIC
6818,Nanneella Public Hall,community venue,,,144.7777931,-36.3136107,VIC
6819,Nannygoat Hill Lookout,landmark,,,149.120099,-36.2353994,NSW
6820,Napier Waller House,cultural centre,,,145.0383926,-37.781995,VIC
6821,Napoleons Memorial Hall,community venue,,,143.8269261,-37.6791586,VIC
6822,Napoleons Primary School,education centre,,,143.8264597,-37.6786285,VIC
6823,Nar Nar Goon North Hall,community venue,,,145.5556131,-38.0188745,VIC
6824,Nar Nar Goon Primary School,education centre,,,145.573432,-38.08269,VIC
6825,Nar Nar Goon Scout Hall,community venue,,,145.5712246,-38.0838809,VIC
6826,Nar Nar Goon War Memorial,landmark,,,145.5702724,-38.0819174,VIC
6827,Naracoorte South Primary School,education centre,,,140.7467738,-36.9727594,SA
6828,Naranga Special School,education centre,,,145.163006,-38.1471589,VIC
6829,Narbethong Community Hall,community venue,,,145.6598784,-37.5510443,VIC
6830,Nareen Public Hall,community venue,,,141.566157,-37.3714401,VIC
6831,Nareen War Memorial,landmark,,,141.5658895,-37.3714723,VIC
6832,Nariel Hall,community venue,,,147.8096385,-36.3630062,VIC
6833,Naring Hall,community venue,,,145.5260298,-36.0567945,VIC
6834,Naringal Baptist Church,place of worship,,,142.6924494,-38.3956732,VIC
6835,Naringal Public Hall,community venue,,,142.6925884,-38.3965208,VIC
6836,Naringal War Memorial,landmark,,,142.6926089,-38.3962669,VIC
6837,Naroghid Public Hall,community venue,,,143.0605343,-38.2608459,VIC
6838,Narracan Primary School,education centre,,,146.2316249,-38.2615756,VIC
6839,Narracan Public Hall,community venue,,,146.2275215,-38.2594281,VIC
6840,Narrawong District Primary School,education centre,,,141.716577,-38.252682,VIC
6841,Narrawong Public Hall,community venue,,,141.7099413,-38.253436,VIC
6842,Narrawong War Memorial,landmark,,,141.7087266,-38.2535778,VIC
6843,Narre Warren East,community venue,,,145.3630074,-37.9640019,VIC
6844,Narre Warren Library,cultural centre,,,145.3021915,-38.0192289,VIC
6845,Narre Warren Mechanics Hall,community venue,,,145.305878,-38.0238014,VIC
6846,Narre Warren North Primary School,education centre,,,145.3169231,-37.9785856,VIC
6847,Narre Warren North Public Hall,community venue,,,145.3156956,-37.9786152,VIC
6848,Narre Warren North War Memorial,landmark,,,145.3146472,-37.9849921,VIC
6849,Narre Warren Presbyterian Church,place of worship,,,145.3091316,-38.0116226,VIC
6850,Narre Warren South P-12 College,education centre,,,145.2857419,-38.049913,VIC
6851,Nash Creek Camping Area,community space,,,145.6876059,-37.945853,VIC
6852,Nathalia Anglican Church,place of worship,,,145.2071182,-36.0609448,VIC
6853,Nathalia Community Centre,community venue,,,145.2064553,-36.0605426,VIC
6854,Nathalia Library,cultural centre,,,145.2042881,-36.0603132,VIC
6855,Nathalia Memorial Swimming Pool,sport facility,,,145.2123451,-36.0539779,VIC
6856,Nathalia Primary School,education centre,,,145.2058874,-36.0575241,VIC
6857,Nathalia Secondary College,education centre,,,145.2084383,-36.0599011,VIC
6858,Nathalia Uniting Church,place of worship,,,145.2075181,-36.0569833,VIC
6859,Nathalia War Memorial,landmark,,,145.2038541,-36.0573977,VIC
6860,Natimuk And District Soliders Memorial Hall,community venue,,,141.9403131,-36.742692,VIC
6861,Natimuk Courthouse Historic Museum,cultural centre,,,141.9443694,-36.7400785,VIC
6862,Natimuk Memorial Rotunda,recreational resource,,,141.9414669,-36.7418045,VIC
6863,Natimuk Primary School,education centre,,,141.9504953,-36.7412355,VIC
6864,Natimuk Uniting Church,place of worship,,,141.9474428,-36.7397288,VIC
6865,National Aerospace Training Centre Of Excellence,education centre,,,147.4666426,-35.1590296,NSW
6866,National Foresters Grove,recreational resource,,,146.9513315,-36.042158,NSW
6867,National Gallery Of Victoria,cultural centre,,,144.9689375,-37.8226082,VIC
6868,National Institute For Circus Arts,education centre,,,144.9918401,-37.8529707,VIC
6869,National Servicemans Memorial,landmark,,,143.8535868,-37.5614797,VIC
6870,National Sports Museum,cultural centre,,,144.9824051,-37.8190067,VIC
6871,National Vietnam Vetrans Museum,cultural centre,,,145.3246525,-38.5206167,VIC
6872,National Wool Museum,cultural centre,,,144.3611522,-38.1454056,VIC
6873,Nativity Of The Holy Mother Of God,place of worship,,,144.7695822,-37.6969598,VIC
6874,Natte Yallock Memorial,landmark,,,143.4681412,-36.9411214,VIC
6875,Natte Yallock Primary School,education centre,,,143.4680016,-36.9421291,VIC
6876,Natte Yallock Public Hall,community venue,,,143.469732,-36.9387315,VIC
6877,Natya Hall,community venue,,,143.2269895,-34.9574493,VIC
6878,Navarre Anglican Church,place of worship,,,143.1174057,-36.8999259,VIC
6879,Navarre Community Hall,community venue,,,143.1151747,-36.900579,VIC
6880,Navarre Primary School,education centre,,,143.111337,-36.9007369,VIC
6881,Navarre Uniting Church,place of worship,,,143.1129581,-36.9006623,VIC
6882,Navigators Public Hall,community venue,,,143.9304518,-37.6062607,VIC
6883,Nazareth College,education centre,,,145.195459,-37.940226,VIC
6884,Nazareth School,education centre,,,144.3301119,-38.2025164,VIC
6885,Ned Kelly Statue,landmark,,,146.2210668,-36.4639956,VIC
6886,Neerim District Rural Primary School,education centre,,,145.9498339,-37.921521,VIC
6887,Neerim District Secondary College,education centre,,,145.9566799,-38.0169359,VIC
6888,Neerim District Swimming Pool,sport facility,,,145.9552145,-38.0173235,VIC
6889,Neerim Junction Hall,community venue,,,145.9610728,-37.9283111,VIC
6890,Neerim Memorial Hall,community venue,,,145.964173,-37.9609429,VIC
6891,Neerim North War Memorial,landmark,,,145.9550145,-37.9575462,VIC
6892,Neerim South Anglican Church,place of worship,,,145.9543672,-38.0174026,VIC
6893,Neerim South Library,cultural centre,,,145.9565152,-38.0169226,VIC
6894,Neerim South Primary School,education centre,,,145.9553581,-38.0153089,VIC
6895,Neerim South Scout Hall,community venue,,,145.9574562,-38.0152683,VIC
6896,Neerim South Uniting Church,place of worship,,,145.9548909,-38.0135559,VIC
6897,Neerim South War Memorial,landmark,,,145.9546361,-38.0164571,VIC
6898,Nehill Brothers Farm,landmark,,,143.1946729,-38.3593394,VIC
6899,Neilborough Public Hall,community venue,,,144.2401319,-36.568641,VIC
6900,Nell Gwynne Reef Mine,landmark,,,144.2647547,-36.7782039,VIC
6901,Nelson Park School,education centre,,,144.3377029,-38.1142409,VIC
6902,Nelson Park School,education centre,,,144.3377029,-38.1142409,VIC
6903,Nelson Park School - Illinois Avenue Annexe,education centre,,,144.3549047,-38.0802638,VIC
6904,Nelson Presbyterian Church,place of worship,,,141.0112264,-38.0467143,VIC
6905,Nelsons Lookout,landmark,,,144.2587732,-37.8656068,VIC
6906,Nepean Special School,education centre,,,145.1423286,-38.1194337,VIC
6907,Nerrena Hall,community venue,,,145.9976467,-38.5091651,VIC
6908,Nerrin Nerrin Hall,community venue,,,143.0169409,-37.761249,VIC
6909,Nestle Tongala Dairy Factory,industrial facility,,,144.9467415,-36.2514134,VIC
6910,Nestles Rowing Club,recreational resource,,,142.436584,-38.3566125,VIC
6911,Netherby Hall,community venue,,,141.6516022,-36.1087803,VIC
6912,Neuarpurr Soliders War Memorial,landmark,,,141.070749,-36.7410146,VIC
6913,New Albury Hotel,place,,,146.9149091,-36.0812141,NSW
6914,New Gisborne Church Of Christ,place of worship,,,144.598045,-37.4690632,VIC
6915,New Gisborne Primary School,education centre,,,144.596579,-37.462888,VIC
6916,New Great Britain Hotel,landmark,,,144.9395587,-37.8376472,VIC
6917,New Life Christian Centre,place of worship,,,142.3147189,-35.070936,VIC
6918,New Life Christian Church,place of worship,,,142.15164,-34.1855649,VIC
6919,New Life Christian Church Warrnambool,place of worship,,,142.4814549,-38.3711646,VIC
6920,New Peninsula Baptist,place of worship,,,145.0679323,-38.2652089,VIC
6921,New Peninsula Church,place of worship,,,144.890256,-38.3640939,VIC
6922,Newborough Anglican Church,place of worship,,,146.2972198,-38.1827757,VIC
6923,Newborough East Primary School,education centre,,,146.2937586,-38.1789991,VIC
6924,Newborough Primary School,education centre,,,146.2927879,-38.1885819,VIC
6925,Newborough Public Hall,community venue,,,146.2918664,-38.186469,VIC
6926,Newborough Uniting Church,place of worship,,,146.2957166,-38.1817729,VIC
6927,Newbridge Anglican Church,place of worship,,,143.9054,-36.7408304,VIC
6928,Newbridge Public Hall,community venue,,,143.9002212,-36.7406146,VIC
6929,Newbridge War Memorial,landmark,,,143.899968,-36.7403569,VIC
6930,Newcomb Library,cultural centre,,,144.3918175,-38.1700197,VIC
6931,Newcomb Park Primary School,education centre,,,144.3945293,-38.165194,VIC
6932,Newcomb Secondary College,education centre,,,144.3674157,-38.145776,VIC
6933,Newcomb Secondary College,education centre,,,144.395062,-38.1713069,VIC
6934,Newcomb Secondary College - Victorian Sailing Water Safety School,education centre,,,144.3674157,-38.145776,VIC
6935,Newcomb Senior Citizens Club,community venue,,,144.3919247,-38.1661371,VIC
6936,Newham Mechanics Institute,community venue,,,144.5922073,-37.3124261,VIC
6937,Newham Primary School,education centre,,,144.5947607,-37.3121459,VIC
6938,Newhaven College,education centre,,,145.3541209,-38.5103527,VIC
6939,Newhaven College - Main Campus,education centre,,,145.3541209,-38.5103527,VIC
6940,Newhaven College - Phillip Island Tourist Road Campus,education centre,,,145.2723236,-38.4883443,VIC
6941,Newhaven Hall,community venue,,,145.3582608,-38.5132901,VIC
6942,Newhaven Primary School,education centre,,,145.3568567,-38.5131548,VIC
6943,Newlands Primary School,education centre,,,144.9847471,-37.7300615,VIC
6944,Newlyn Primary School,education centre,,,143.9844269,-37.412025,VIC
6945,Newmerella Primary School,education centre,,,148.4339961,-37.7354721,VIC
6946,Newport Anglican Church,place of worship,,,144.8786799,-37.8422823,VIC
6947,Newport Gardens Primary School,education centre,,,144.8676932,-37.8448801,VIC
6948,Newport Lakes Primary School,education centre,,,144.8783441,-37.8384245,VIC
6949,Newport Library,cultural centre,,,144.8818178,-37.8427531,VIC
6950,Newport War Memorial,landmark,,,144.8827629,-37.84266,VIC
6951,Newport Workshops War Memorial,landmark,,,144.8859636,-37.8552121,VIC
6952,Newstead Hall,community venue,,,144.0827411,-37.0925516,VIC
6953,Newstead Primary School,education centre,,,144.0671899,-37.105917,VIC
6954,Newstead Swimming Pool,sport facility,,,144.0600551,-37.1065362,VIC
6955,Newstead Uniting Church,place of worship,,,144.0646791,-37.1062452,VIC
6956,Newtown Primary School,education centre,,,144.3366047,-38.1456622,VIC
6957,Ngarigo Picnic And Camping Area,recreational resource,,,148.3839799,-36.4586309,NSW
6958,Ngarigo Rest Area,community space,,,148.3840767,-36.4588905,NSW
6959,Nhill Aviation Heritage Centre,cultural centre,,,141.6477634,-36.3092695,VIC
6960,Nhill College,education centre,,,141.6588596,-36.3326041,VIC
6961,Nhill Library,cultural centre,,,141.6516578,-36.3339229,VIC
6962,Nhill Lutheran School,education centre,,,141.6621553,-36.3277332,VIC
6963,Nhill Memorial Community Centre,community venue,,,141.6517617,-36.3335501,VIC
6964,Nhill Neighbourhood House Learning Centre,community venue,,,141.6546355,-36.3348453,VIC
6965,Nhill Presbyterian Church,place of worship,,,141.6529006,-36.3347502,VIC
6966,Nhill Senior Citizens Club,community venue,,,141.6524843,-36.3344707,VIC
6967,Nhill Swimming Pool,sport facility,,,141.6576217,-36.332497,VIC
6968,Nhill Uniting Church,place of worship,,,141.6482291,-36.3355359,VIC
6969,Nhill War Memorial,landmark,,,141.6499242,-36.333252,VIC
6970,Nib Nab Nob,landmark,,,145.3876865,-37.8605599,VIC
6971,Nicholls Lookout,landmark,,,145.7806626,-37.5166006,VIC
6972,Nicholls Point Public Hall,community venue,,,142.2058027,-34.2119878,VIC
6973,Nichols Point Primary School,education centre,,,142.2046339,-34.2087998,VIC
6974,Nichols Point Scout Hall,community venue,,,142.2086193,-34.2046708,VIC
6975,Nicholson Hall,community venue,,,147.7474666,-37.8157611,VIC
6976,Nicholson Primary School,education centre,,,147.7479121,-37.8157755,VIC
6977,Nick Ascenzo Community Centre,community venue,,,145.0265457,-37.6805901,VIC
6978,Niddrie Library,cultural centre,,,144.8889289,-37.736157,VIC
6979,Niddrie Primary School,education centre,,,144.8784321,-37.7308455,VIC
6980,Nilma North Public Hall,community venue,,,145.9861619,-38.1324687,VIC
6981,Nilma Primary School,education centre,,,145.9742926,-38.1657374,VIC
6982,Nimmitabel Caravan Park,landmark,,,149.2843449,-36.5086709,NSW
6983,Nimmitabel Country Club,recreational resource,,,149.2840941,-36.5095332,NSW
6984,Nimmitabel Public School,education centre,,,149.289272,-36.5105892,NSW
6985,Nirranda Public Hall,community venue,,,142.7570152,-38.5002592,VIC
6986,Nissan National Parts Distribution Centre And Head,industrial facility,,,145.2075408,-38.0272374,VIC
6987,No 21 Dredger,landmark,,,146.4128853,-38.2431102,VIC
6988,No Name Picnic Area,recreational resource,,,148.4216407,-36.7692711,NSW
6989,Noble Park Baptist Church,place of worship,,,145.1652503,-37.9772515,VIC
6990,Noble Park Community Centre,community venue,,,145.1738253,-37.9619562,VIC
6991,Noble Park English Language School,education centre,,,145.1781661,-37.9711682,VIC
6992,Noble Park English Language School,education centre,,,145.1781661,-37.9711682,VIC
6993,Noble Park English Language School - Casey Campus,education centre,,,145.2577939,-38.034739,VIC
6994,Noble Park English Language School - Springvale Campus,education centre,,,145.1527366,-37.9521414,VIC
6995,Noble Park English Language School - Stonnington Glen Eira Campus,education centre,,,145.0462303,-37.8937706,VIC
6996,Noble Park Primary School,education centre,,,145.1739055,-37.9706271,VIC
6997,Noble Park Rsl,community venue,,,145.1761422,-37.9656919,VIC
6998,Noble Park Secondary College,education centre,,,145.182369,-37.9702091,VIC
6999,Noble Park War Memorial,landmark,,,145.1751885,-37.9653874,VIC
7000,Noojee Library,cultural centre,,,145.9978619,-37.8934216,VIC
7001,Noojee Primary School,education centre,,,146.0078612,-37.8951356,VIC
7002,Noojee Public Hall,community venue,,,145.9980411,-37.8926434,VIC
7003,Noojee War Memorial,landmark,,,145.9997931,-37.8935193,VIC
7004,Noonans Hut,recreational resource,,,146.360778,-37.1870157,VIC
7005,Noorat Catholic Church,place of worship,,,142.9313805,-38.1919708,VIC
7006,Noorat Community Hall,community venue,,,142.927835,-38.1921131,VIC
7007,Noorat Gun Club,recreational resource,,,142.9426259,-38.1932323,VIC
7008,Noorat Presbyterian Church,place of worship,,,142.9304853,-38.1908338,VIC
7009,Noorat Primary School,education centre,,,142.9287349,-38.1907509,VIC
7010,Noorat War Memorial,landmark,,,142.9275232,-38.1910095,VIC
7011,Noorinbee Primary School,education centre,,,149.1689388,-37.5163539,VIC
7012,Noradjuha Public Hall,community venue,,,141.9637227,-36.8371773,VIC
7013,Noreuil Park Foreshore,recreational resource,,,146.9078083,-36.0865282,NSW
7014,Norhtcote Aquatics And Recreation Centre,sport facility,,,145.0126316,-37.7688441,VIC
7015,Norlane Neighbourhood House,community venue,,,144.3606263,-38.0888632,VIC
7016,Norlane Rsl,recreational resource,,,144.3609532,-38.0885061,VIC
7017,Norlane War Memorial,landmark,,,144.3610247,-38.0883461,VIC
7018,Norm Jardine Pavillion,recreational resource,,,145.1387371,-38.1615325,VIC
7019,Norman Lookout,landmark,,,146.2989059,-39.0153972,VIC
7020,Norris Bank Primary School,education centre,,,145.042633,-37.694511,VIC
7021,North Albury Sports Club,recreational resource,,,146.9259844,-36.0549516,NSW
7022,North Ballarat Baptist Church,place of worship,,,143.8690116,-37.5424877,VIC
7023,North Balwyn Baptist Church,place of worship,,,145.0789692,-37.7943402,VIC
7024,North Balwyn Rsl,community venue,,,145.0953396,-37.7900733,VIC
7025,North Bendigo Uniting Church,place of worship,,,144.2770585,-36.7463092,VIC
7026,North Blackburn Uniting Church,place of worship,,,145.1528025,-37.8092606,VIC
7027,North Brunswick Masonic Centre,recreational resource,,,144.964763,-37.7568684,VIC
7028,North Carlton Railway Station Neighbourhood House,community venue,,,144.9667365,-37.779379,VIC
7029,North Eastern-Yeshurun Congregation,place of worship,,,145.1057425,-37.7876191,VIC
7030,North Fitzroy Library,cultural centre,,,144.9838219,-37.783617,VIC
7031,North Gate Christian Church,place of worship,,,146.9426437,-36.0446609,NSW
7032,North Geelong Secondary College,education centre,,,144.3413589,-38.110384,VIC
7033,North Geelong War Memorial,landmark,,,144.3572895,-38.1198125,VIC
7034,North Melbourne Community Centre,community venue,,,144.9401452,-37.7932871,VIC
7035,North Melbourne Library,cultural centre,,,144.9497849,-37.8035499,VIC
7036,North Melbourne Primary School,education centre,,,144.950779,-37.7986134,VIC
7037,North Melbourne Recreation Centre,sport facility,,,144.942964,-37.7995462,VIC
7038,North Melbourne Town Hall,community venue,,,144.9499783,-37.8032555,VIC
7039,North Melbourne War Memorial,landmark,,,144.9486809,-37.8052312,VIC
